cluster_id,x,y,content
0,-0.16663423,-0.03183165,关注我，给你方向
0,-3.0814774,-0.41383436,其他人都没有参考意义，但我有，我是你华工信工的直系学长，专业也是70%左右，坚定不考研，秋招找工作，最后入职深圳嵌入式软件开发，待遇还可以[doge]
0,-0.43156996,-0.009636799,其他都是饼。应届不饿死的只有传统工业设计
1,-4.7738123,-0.34914428,其实不是的，我也是农村户口，毕业半年没工作有人社局给我打电话问我要不要关注xx人才网（我们本地的网站），还说有免费的技能培训比如说画画剪辑烘焙。而且我们村里还有给农村妇女的免费职业培训，但是这种是小时工月嫂类的，我妈去学了月嫂说以后有小孩用得上，有一个邻居学完还去上海当小时工了
0,-0.54946303,0.0022120045,其实以前也没意义……
0,-0.65520555,-0.06479646,其实你也挺适合做市场调研方向的
0,-1.3739547,-0.08742437,其实你在考虑这些的时候你已经不适合startup了
0,-0.41274342,-0.026578024,其实做自媒体也很好啊
2,-3.5530496,0.52461183,其实如果具身智能往替代人的方向走（也是目前的主流），我觉得HCI可能空间有限。反之，如果最后发现具身智能无法替代人只能辅助人，那将来会是大方向。
0,-3.6439767,-0.27157962,其实很多人读研就是为了以后好就业，而就业的目的根本来说就是为了赚钱。
1,-7.512473,-0.098433785,其实感觉最大的问题是，需要反复抽卡图片与视频，很耗费时间，而且可能也没什么长进。剩下的工作就是考验剪辑功底了。不过做这样的工作内容，真的能忍下来每天都在反复抽卡吗？真的能作为一个长期发展的岗位方向吗？[笑哭R]未完全踏入这一步，希望能有更有想法或者从事这领域的大佬互相学习指点一下[微笑R]
0,-1.0941305,-0.07909644,其实早放出来很多大学生了吧，早答辩完了
1,-4.804471,-0.14741863,其实是因为大部分人没有试错成本，而且社会在肉眼可见地进入下行通道，而且普通人没有家庭帮助眼界普遍较低，一出社会在现在的形势下大概率找不到好的工作，现实的受挫+衰退预期所以叠加起来会更焦虑。
1,-10.448348,-0.6794169,其实是真的我之前也一直觉得考研是天大的事情，但是其实无论你什么时候都可以考，甚至同一届里面的年龄差也很大根本不需要焦虑，而且就算没有考上，就像我去年很多的同学，他们也只是去工作了照样活的很幸福，可以干自己想干的事情，其实都挺好的，人总要这样活着的，而且只是自己在意而已，其他人其实根本就不会在意
0,-1.2354417,-0.10126957,其实有一个活，就是销售，只要你眼睛够亮货比三家，总能找到一个先过得去混着的
0,-1.1045139,-0.021787608,其实现在的job market跟ai没关系[呃R]
1,-6.8435698,0.68577164,其实确实挺重要的。大学需要开设一门「社会生活」课程，教的就是家庭财务管理，个人财务管理，个人形象管理，厨艺，收纳，社会生活常识。比如怎么与基本的政府单位打交道，怎么买车买房，要注意哪些事项。成家立业之后，作为夫妻，要怎么相处，还有与上一辈和下一辈的关系。如何处理人情世故，如何维持生活，如何培养个人技能和发现个人优势。从职业培养与职业选择，再到婚姻生活，日常琐事。这些才是毕业后真正实用的东西。
0,-0.07205782,-0.006718917,具体干啥
0,-0.16757749,-0.003028051,具身5年之内能有落地的希望吗
0,-1.0475407,-0.13357739,具身关节公司已经有开始准备港股上市的了
0,-0.076261766,-0.033350963,内分泌[合十R]风免[合十R]老年[合十R]康复[合十R]
0,0.0,0.0,内科有吗？
0,-0.36413845,-0.052013885,再等我三年[哭惹R][哭惹R][哭惹R]
0,-0.36472335,-0.04316477,再等等，看几个月后的秋招吧
0,-1.2861881,-0.097263075,写代码并不是程序员的全部工作
0,-0.2159077,0.033208553,写好了代码叫Copilot写个测试用例都够呛，还取代程序员
0,-0.04972744,-0.009826853,写得好好 感谢分享！
0,-0.5312625,0.37186632,写得好好，过一种不愿与别人交换的独属于自己的生活[飞吻R]
0,-0.07359971,-0.008566606,写的好好
0,-0.54979134,-0.082281664,写的好好，一下缓解了我的焦虑呜呜🥹
0,-0.15469311,-0.026248273,写的好，写出了本质[捂脸R]
0,-0.0064584226,-0.003457316,写的推过了  北邮对比中985
0,-0.4309392,-0.009546204,农业机器人出来了就赶紧买农场去。
1,-3.8241577,-0.519548,农学呢，建议考研还是直接考工作，其实不行读研，但是周六都要考试了
0,-0.057935186,0.002664396,农学第二？都去送外卖了吗
0,0.0,0.0,冲压模具呢
0,-1.1141939,-0.11836268,冷知识:一周工作1小时以上都不算事业
0,-0.27714702,-0.051019255,准备在硅谷做融资吗
0,-2.0024765,-0.18274173,准研究生找工作现状，劝你们不要读研
0,0.0,0.0,准确的说是87-92这批人最惨了
0,-0.49957272,-0.03755651,凡是自己会的，都觉得不难吧。
0,-0.07934231,0.065620095,出售新零售导致的减员居多
0,-1.089577,-0.06350977,出租车司机取代了骆驼祥子。欧美打螺丝的做装修的现在不比白领工资低。时代总会给你事情做的。
0,-0.05357248,-0.003887017,分析的很透测
0,-0.29574192,-0.043260116,刑法里随便挑一样就行[偷笑R][doge][黄金薯R]
0,-0.62322813,-0.062021744,刚好三种都符合，但是大龄
0,-3.2309008,-0.3106875,刚来一个月就已经把分业务的店铺完全给我做了，但是这个店铺是运营没有做起来的，目前自己试了很多推广和优化方法销量都没有起色，一直在给公司亏钱感觉压力好大
0,-2.5683553,0.04554061,创造价值是核心。加入一家快速发展阶段的公司，不要让薪水成为考量因素。不要为了创业而创业。不要过度担心风险，你只要成功一次。
0,-3.5473669,-0.38869944,别信，我爸妈就是看营销号说的觉得硕士不如三年工作经验让我弃保的，现在他们自己都后悔了[笑哭R][笑哭R][笑哭R]
1,-3.7724564,-0.29557812,别听那些让你当工厂工人什么的评论，可以降低一下标准找一份工作，但绝对不要去没有门槛的工作，要不会比你在家备考更摧毁你的信念，相信我
0,-0.40460712,-0.022665167,别怕，我失业3个月了，每个月还有一千多房贷
0,-1.4715985,-0.10445689,别拿我们痛苦旗号哈 主页全都是话题性文章什么成分我不说[微笑R]越搞这种帖子资本家越嚣张 对面试者要求越高
0,-0.35565525,-0.023906924,别提你那个死多队了，一堆挂，技能再强的角色也是给挂哥当靶子玩[汗颜R][汗颜R][汗颜R]
0,0.0,0.0,别提湘雅
1,-3.861923,-0.022971882,别搞电影，至少这几年别做，行情非常不好。我大部分学制片的朋友最后也没有干制片，目前市场对制片的需求量不大。建议还是往互联网方向走，看看有没有可能找身边的朋友内推去做产品/市场方向的实习
0,-0.4031213,-0.05621145,别焦虑 上了两天破班又离职了
1,-4.6071405,-0.56913877,别焦虑了，我也是25届，在家快躺了一年了，准备明年再招工作，看了一圈，现在招人变少了，而且工作也不好，工作时长太长了，不如玩个够，明年再找[偷笑R]
0,-0.810753,-0.074890286,别的不敢说，河北建设就算了吧各种拖欠工资。一过节公司楼下一堆供应商包工头来要账的。刚离职
0,-1.5170097,-0.19696179,别的不清楚但是电气类读研三年少赚50w[尬住R]
0,-1.7316742,-0.21687645,别的不知道，但是作为最近23界毕业的，你确定23界的就业率有这么高？
0,0.0,0.0,别起号了
2,-1.6163309,0.16517757,别闹:1.ai需要电。社会崩溃，电力供应中断，ai凉凉！2.ai没有手，没有脚，没有办法进行外部工程，没有建立、迁移、制造发电厂与数据中心，没有衍生的能力。[偷笑R]
0,0.03846153,-0.005881908,刷到微信好友了[doge]
0,-0.33841473,-0.04927814,前两天刚看到老师论文[赞R]
2,-4.5406013,-0.23709685,前后端都是做工具的人而已，无论修改工具还是发布代码，这个东西必须有人干，后端不愿意干，领导更不愿意，所以有技术的前端也会更吃香，没技术自然会淘汰，现在的前端，低代码，微服务，flutter，nodejs，你要都会，而且要有项目经验，而有些前端还在卷react和vue学哪个，能不被淘汰？
0,-0.9296693,-0.042184457,前提是找得到工作
0,-0.14227493,-0.017263807,前端不可远程吗？
1,-13.432787,-0.13220876,前辈以及路过的各位大佬，小弟在这里烦请大家帮帮小弟答疑解惑[哭惹R]我本科双非会计25届毕业，现在刚步入工作。但现在有想要跨考计算机研究生的打算。原因有以下几点:1.现在的工作内容可以说跟我本科专业无关，并且可能之后的一两年依然如此（如果不晋升）感觉就算坚持下去也在一点点耗我的心气2.即使之后加入专业相关的工作，可我觉悟到会计是我能学懂，但可能不会是愿意持续深耕的3.本科学过一点Python语言，在写代码过程中感觉自己更投入，钻研难题去思考会让我忘记疲惫，更因为我是需要不断接受反馈的人，做人做事总谨小慎微希望别犯错。而写代码的实际过程中一次次试错，就算错误我也没有什么焦躁和情绪负担。
0,-0.58245397,1.2923213,剩条命难道不是最大的胜利吗 00附近出生的都在和烂烂的世界作斗争）
0,-0.0641572,-0.0023637738,剪辑更新了！
0,-0.46125808,0.036908295,加大对AI获利企业税收来补贴普通老百姓
0,-0.21879245,-0.027054766,加油大家[派对R]
0,-0.67766577,-0.085142516,加油，有没有土木专业的 uu 一起学习
0,-0.15287061,-0.0100789545,努力中[派对R]
0,-0.3160088,-0.004218383,劳斯可以更更数据图表类的嘛[哭惹R]
0,-1.2611592,-0.08412394,北京也是顶级局了，名校出来普遍的第一站就是这里，明年选择新手村吧
0,-0.12111058,-0.026304377,北京大学热度怎么这么低啊[doge]？
0,-0.86093,-0.11770914,北方人怎么想去南方工作[笑哭R]
0,-1.234675,-0.19251323,医学不考研本科根本没出路[笑哭R]
0,-0.34019563,-0.0744848,医学检验本科[萌萌哒R]
0,-0.7145392,-0.10376309,医学类的呢？感觉医学类院校大部分是双非
0,-0.058080066,0.0015889682,半导体，中软在第一？
0,-0.41079244,-0.056274574,华为真不建议进，除非家庭很穷
0,-1.083312,-0.15063083,华为这么直接吗？不胜任工作？
0,-0.008446917,-0.0057913647,华为高太多了，搜狐360也高了，米哈游低了
0,-0.1701488,7.9325684e-05,华寿仁？难道是那个医药经销商？
0,-1.8777722,-0.2556098,单2机械硕，本科校友会150名，到现在只有一个中芯国际设备岗的工作[再见R][再见R][再见R]
0,-0.40444526,0.008727572,单人效率提高了岗位也就少了
0,0.015034538,-0.0006221334,单独dd
0,0.0,0.0,单词错别挺多的
0,0.0,0.0,卖铲子的飘了！[笑哭R]
0,-0.13487947,-0.012424048,南京考虑嘛
0,-0.7922774,-0.10396481,南师大不愁工作的
0,0.0254138,0.00013064116,南泰科避一避
0,-0.32979298,-0.038617443,博主 一直很棒
0,-2.0432181,-0.2668856,博主[种草R]我也想找运营工作（[哭惹R]还没找到）[抱拳R]想问一下新媒体运营是宣传吗？就是拍摄剪辑加文案宣传
0,-0.07639974,-0.008487918,博主总结的真好
1,-6.2404833,-0.6067234,博主我大三了，我很明确自己不考研究生了，我担心就业形势，我现在有四六级和专四的证书，但是没什么比赛啥的。现在我在准备考翻译证，教资考了还不知道过了没有，下学期要备考专八和雅思，但是我没有明确的就业方向，能不能给一点建议呀。不想考公[哭惹R][哭惹R][哭惹R]
0,-0.33004263,-0.018493537,卡姐太靠谱了555[哭惹R]这个速度爱了
0,0.0,0.0,卫士通
0,-0.007136999,-0.0028629645,卫生检验与检疫
0,-1.5796106,-0.21859474,即将毕业，还在找工作，看到这篇文章会安心一些[哭惹R][哭惹R][飞吻R][飞吻R]
0,-0.024123732,-0.005364787,即梦怎么样
0,-2.2911408,-0.32251203,卷实习卷到现在有点想逃避了，怎么办。感觉还是学校时光开心[哭惹R][哭惹R][哭惹R]
0,-0.3213247,-0.06682192,历史学 本科
0,-0.848224,-0.07183044,原来智联可以调来着，现在不行了吗
0,-1.4699992,-0.20260227,原来读书的意义是从一个大山去往另一个大山 毕业了混的不如初中毕业同学[微笑R]
0,0.0,0.0,去东软…？
0,-1.5112016,-0.13470165,去年上半年 我曾经回帖说码农这一两年就要回归理性，被一堆人一顿喷，现在我真想知道当初喷我的有几个没失业
0,-1.3087605,-0.14305057,去年就是这个图，今年咋还是
1,-4.487472,-0.4273514,去年考小学教育没考上，现在签了私立学校一个月一万小几不后悔，准备考非全（当然我觉得看个人情况，我家里经济条件不好，父母年纪也大了，二战对我来说心理压力太大，考研期间生活费都是助学贷款加兼职）（无恶意莫怼我[拔草R]）
0,-0.3963108,-0.059656642,去年考没考上[失望R]
0,-1.2128115,-0.11320293,去投制造业文员，虽然扯皮很多，但相对来说经验门槛比较低
0,-0.26537174,-0.018539313,参与投票↑↑↑[派对R][派对R]一起进步！关注大力士看更多「有用的」干货方法论！[赞R][赞R]视频底下的「高回报率小事*5」系列视频欢迎移步～～
0,-0.27224597,-0.03015844,又刷到啦，这个PPT是我协助设计的[偷笑R][偷笑R]
0,-1.4996929,-0.04507435,又在传播焦虑，实际上大部分面向人的客户服务向岗位都不会消失，反而面向电脑的岗位，比如软件开发类会裁员大半。
0,0.067919455,-0.005679843,又帅又强[色色R][色色R][色色R][色色R]
0,-0.08708461,-0.012469888,又想坑人进去？
0,-0.18613942,-0.0069208536,又是这种ad[汗颜R]
0,-3.4255903,0.27715018,又遇到很接地气的单词：grassroots[doge]grass（草）+ roots（根），就是“草根”。但在英文里，它用来指那些“最基层、最基础的群体”，比如普通老百姓、小社区、小乡村，甚至是默默干实事的创业青年。范文里的grassroots efforts，意思是“在地努力”、或者“基层实践”。就像现在越来越多的年轻人返乡开咖啡馆、做民宿、搞文创，这些其实都是 grassroots efforts 的一种表现。造个句子：These grassroots efforts bring fresh energy to rural life.这些在地的努力，为乡村生活注入了新的活力。
0,-1.3550048,-0.1847089,双一流研究生值得读吗？想要去做辅导员或者学校的技术人员
0,-1.0433426,-0.15099825,双非不要考，燕大那些顶级双非除外。本人垃圾双非想跑路了
0,-0.5898069,-0.09516491,双非应届文科硕 公积金双边3.6k 双休 不加班 [呃R]不过也看运气
0,-0.4533749,-0.081949465,双非文科研读了也没什么用，绝大部分人去逃避去了
0,-0.52898616,-0.09907448,双非新闻学要考嘛 学校新闻在全国排名B+
0,-1.3744656,-0.19923596,双非本中农机械硕两年制的，导师主要干流体仿真的，这个方向咋样呀。我是跟着导师学走流体仿真工程师方向，还是自学和嵌入式plc啥的
0,-1.1721697,-0.19250381,双非本加末9硕应用统计专业 有两段互联网中厂实习 有啥建议吗
0,-0.98945934,-0.15037754,双非环境工程女生还要不要读研[笑哭R]
1,-3.947575,-0.47554502,双非现在大三，日语过了N1，英语水平高于日语，有在日本的工作经验。想再学习一门语言在其他国家工作看看，请问学哪一门好也，日语感觉已经不算小语种了twt
0,-1.3921132,-0.10475181,双非硕保底哪些呀？目前会一些机器学习 深度学习算法 请教一下
0,-0.33342972,-0.06605061,双非硕太迷茫了[哭惹R]
0,-0.24424551,-0.046074163,双非音乐怎么办
0,-0.4403455,-0.028315824,反正就是不降中介费
1,-3.576943,-0.5529219,反正我去年毕业被学校催着就业，结果不到一个月给我逼走了，应届生身份也没有了，学校再也没关心过我找没找到工作。
0,-1.0517933,-0.15326792,反正都是调包，哪个好找工作做哪个
1,-10.20389,-0.93884337,发现普通人连痛苦都是如此的相似，有时候想想自己不要太割裂。应届的时候没考公是因为觉得太难了，所以不敢考，现在私企里面上班又觉得不稳定。总是在考虑到三十多被辞怎么办，要不要去考公考研，无形之中把考公考研当做退路，细想有点太看得起自己了。其实很多时候做太少想太多，刷到这篇帖子我感觉人的痛苦是如此相似且真实，看看评论区的大家其实都差不多，我也就可以暂停焦虑一阵了
0,0.0069474424,-0.006386137,受益良多，谢谢你。
0,-0.060009424,0.0024026742,变化太快读出来就不值钱
0,0.046420053,-0.0035615684,另辟蹊径[点赞R][点赞R]
2,-4.3917007,0.20041658,只不过找准的点不对而已。ai大爆发之后，需要的是什么？是需要你研发一种新架构？还是研发一种新算法出来？企业真真需要的是，能够根据企业业务进行场景应用大模型的落地。这个才是能够让一家企业活下来并且效率提升的关键。
0,-0.19059232,-0.0031396854,只是一个211
0,-1.9080532,-0.2854234,只有一段大厂实习 以及同学都有好几段大厂 我想死了 27届毕业感觉要死了
0,-0.27710557,-0.018309256,只有国内如此不堪
0,-0.80111384,-0.008427236,只有我到现在没用过AI吗[偷笑R]
0,-0.6102022,-0.023813391,只要我们更卷，就能胜任新的岗位
0,-0.39835408,-0.026406458,可以临摹参加比赛吗
0,-0.34645176,-0.009923925,可以了，也算是缓过来了
0,-2.0073826,-0.10369042,可以什么都不用的 我们去年拿的成长赛道金奖 讲的清楚为什么是这个职业 测评不是必须的
0,-3.527553,-0.3656189,可以先准备考研，秋招的时候顺便投简历就行了，耽误不了很多时间，目标院校可以试试南科大什么的
1,-5.066482,-0.5825834,可以先这样式儿，先去考一下试一次，失败了，就不用考了就直接去工作，就跟你那个朋友似的考研失败，直接去工作了，如果考上了就继续读
0,-0.46469802,-0.02769982,可以再画慢一点吗
0,-0.21016467,-0.009280858,可以出冰上的尤里吗[色色R][色色R]！
0,-0.4960758,-0.0017098702,可以换其他国家主体来吗？比如🇺🇸🇬🇧[doge]
0,-1.0886042,-0.13111825,可以推荐工作吗
0,-0.5044694,-0.032622296,可以求这个辩论赛的稿子吗[害羞R]？
0,-1.3978424,0.03017298,可以给富人提供器官，可以给社会提供消费，可以养育下一代培养下一代社会电池
0,-0.312777,-0.020185262,可以说下怎么看的加-图
0,-1.4975243,-0.14113241,可以请问博主是从什么学校考上的，会不会很难[笑哭R]
0,-0.24412438,-0.0064409366,可以进群吗
0,-1.4384885,-0.11644354,可以选择工作了两三年再读
2,-1.203926,0.0958431,可以通过税收来解决吧，用AI的公司重税，AI产品重税，人为逼迫企业用人力不就好了[doge]
1,-5.103471,-0.4319358,可以避免直接进入社会的同时磨练自己，缓三年，虽然也挺忙但是时间自由点，想干活干活想休息休息，还可以谈下校园恋爱，出了社会很难找对象了[捂脸R]。研究生也没闲着，成果也有，国奖也拿，虽然最后还是出来干销售[捂脸R]
0,-0.87779844,-0.072570704,可以问问佬怎么发论文或者找远程么[哭惹R][哭惹R]，研0在家没事干想干点活
0,-0.036493722,-0.005839077,可惜我不懂工程 但懂玩
0,-0.18068422,-0.019390233,可是你不许叫其他人宝宝[哭惹R][哭惹R]
1,-3.9430492,-0.33225662,可是在现实面前还是无能为力，充满怀疑，一开始投简历没有回应，我感觉是自己没有经验，然后去学习了一下，包装简历，现在投了3天了，都没有什么回应，是真的不知道怎么办
0,-0.1765533,-0.020216588,可是我没有你的勇气[可怜R]
0,-1.509388,-0.17735018,可是我读完研之后，我的老家不要我了，没有工作[哭惹R]
0,-1.498212,-0.16094741,可是，对还没有入行的人来说该怎么办呢？还有四年才毕业，真不知道四年后是什么样子了。[哭惹R]
0,0.002527872,0.0013417404,可爱的面
0,-0.058916062,-0.004032124,可算是说出了我的心声[捂嘴笑R]
0,-2.3187149,0.15000151,可能20代的开头就会是这样动荡吧，就算在实习也觉得很迷茫焦虑，只能告诉自己习惯就好🥀
0,-0.060824998,-0.007175766,可（加班
0,0.0254138,0.00013064116,右医避一避
0,-0.14382072,-0.013400726,吃个早饭 拉个屎 喝个咖啡 下楼抽根烟 俩小时就过去了[笑哭R]
0,-2.5839736,-0.36512727,同23届，考公考不上。找班上了。现在边上班边兼职，工作也不稳定。啥时候是个头啊[捂脸R][捂脸R][捂脸R]
0,-0.89986116,0.17801644,同26，每天都在当初的读研决定而内耗
0,0.0,0.0,同T6 PMO，半年前已跑
1,-11.23873,-1.212988,同infp，毕业当了一年老师，特别内耗，现在失业在家。每天都只想躺着，不想动，晚上睡不着，早上醒的早但是就是不想动[哭惹R]有时候饿了也不想去吃饭，暴瘦了二十多斤，连八十斤都没有[哭惹R]家里每天都在催工作，骂我太瘦[哭惹R]有想过去找份兼职，但是有时候都走到门口了也没勇气去问。前段时间突然感觉一下好起来了，有动力去收拾自己了，还出去和朋友玩了两天。昨天被我爸因为一直在家里没去找工作，把我打了[可怜R]我失业到现在一直都花的自己之前的工资，没开口要过钱[可怜R]现在感觉好绝望，一想到就想哭[可怜R]
0,-0.032431494,0.0065716514,同为程序员，深深共鸣[哭惹R]
0,-2.7709107,-0.3087304,同双非计算机想去前端，现在大二下，就是一直看到说前端已经凉了，现在不知道该不该去学了[哭惹R]
0,-0.20142807,-0.022151293,同情况[哭惹R][哭惹R]蹲一手
0,-2.073636,-0.10837626,同感，而且 ai 会越来越强，以后估计会顶个 10 年工作经验的博士
0,-2.471544,-0.30819294,同打一星，休息日早上9点面试，面试官穿着个背心就来了，也不自我介绍上来就是做题，写出来了说换语言，换了之后又不满意，实习项目八股故意往偏了问，不想招何必给我发面试呢[汗颜R][汗颜R]
2,-5.181791,0.20123312,同时ai也让工作更累了，比如以前一天处理10问题，其中包含8个简单问题和2个复杂问题，现在ai把简单的处理了留下复杂的处理不了，现在一天的工作就变成处理10个复杂的问题[捂脸R]
0,-0.93880993,-0.036207214,同是培训班出来的，已上岸ai大模型接近两年
0,-0.06617283,-0.007331642,同部门同事～[萌萌哒R]
0,-0.10721835,-0.0038466048,后续计划已发，点我头像看最新作品[玫瑰R]
0,-0.8449623,-0.15781024,听到杭电计算机24届就业率不到50%，众人都感到十分惊讶，四处询问：“杭电是哪个学校？”
0,0.0,0.0,听君一席话，胜似一席话
0,0.043868285,-0.006348149,启哥哥好棒[飞吻R]
0,-0.16954683,-0.032479286,吴恩达老师？！
0,0.0,0.0,咋又改名了
0,-0.36236745,-0.048752192,咋评论区开始玩上玄学了[石化R]
0,-1.2336073,0.07121669,和AI 有关系但关系不大，只是资本现在更喜欢显卡罢了[笑哭R]
0,-0.15383908,0.07084511,和实际薪资偏低
0,-0.9560101,-0.024080563,和材料类比有什么区别呢，哪个更推荐呢。最近在看专业aaa
2,-3.3992748,0.8260173,和这个没关系的，这个OBBBA法案按照博主的逻辑会让所有的研发费用百分之百被扣，导致亏损不需要缴税的话公司应该大肆招聘研发人员… 真没太大关系… 实际上是AI 的出现真的不再需要初级程序员了，再过几年随着大模型的scaling 升级，中级程序员也未必都需要
0,0.02526517,-0.004486777,咯咯哒[偷笑R]
0,-0.8711914,-0.08566419,咱这点不就做的挺好，微信qq对标line、whatsapp，小红书对标ins，甚至本土抖音都推广出去了，当初可是抄musically起家的，后来直接收购了
0,-0.024028175,0.0054695304,哇塞 科技感满满
0,-0.036571965,-0.013526946,哇塞是同乡姐姐
1,-4.574364,-0.26500598,哇塞～你的我的想法太像了，现在好多学校学硕和专硕的培养方式都一样，毕业要求头发胡子一把抓，从找工作的视角来看，这些培养方式太华而不实，太虚了，搞学术和搞工程技术本身区别太大啦，建议专硕毕业要求多元化，而不是一味的追求论文[吧唧R]
0,-0.7205505,-0.08133075,哇这个分享很干啊！！尤其竟然给产品和运营人提供了方向，主包谢谢你！！我今晚就研究下[偷笑R]
0,-0.32054853,-0.038557444,哇，啥公司这么诱人[派对R]
0,-0.008816735,-0.0051504998,哇，好厉害
0,-0.2641777,-0.047567554,哇，姐姐的话直击我的心
0,-0.73140204,-0.1436558,哈哈哈。我也是环艺专业毕业的[偷笑R]
0,-0.48517984,-0.062803894,哈哈哈哈什么还有迪士尼学生票！吗的
0,-0.8463518,-0.10121825,哈哈哈哈哈哈真的我甚至都不想去考试了
1,-3.5494113,-0.42347288,哈哈哈哈是的，现在在开题真的想鼠，如果有在看的弟弟妹妹，假如你本科毕业论文写的就很痛苦，别去读研了，不如直接工作，真的[点赞R]
0,-0.1993821,-0.04381973,哈哈哈哈，今年考了
0,-0.604271,-0.08135929,哈哈，看来我得赶紧找个“越老越吃香”的职业，准备好迎接我的“黄金岁月”！
0,-0.31435347,-0.03959724,哈哈，读了才知道说的是纯放屁
0,-1.8574368,-0.30871746,哈工本科班直接就业包爽的啊兄弟，建议找几个这两年毕业的硕士师兄问问情况
0,-0.8899289,-0.066457815,哟，这不就是当年村口老李头劝大家别去城里打工，说外面钱难挣屎难吃，结果自己把儿子送去了富士康嘛。
0,0.0,0.0,哥们，别笑了
1,-12.991941,-1.5711697,哥，双非一本现大三女环境设计，虽然很能静下心学习，但是悟性一般，且考研家里希望一次上岸，不然不是很支持，要是我硬要考也是能考，但是我现在有点迷茫我纠结要不要考，因为本科虽然是一本但是是陕西四五线城市的一本，那我去工作不知道有没有优势，但万一考研究生出来好像也工资比不了本科出来好多少，主要是我怕我考研考不太上，考研还要报班家里对于出钱很不好说，让我有把握才出钱
0,-0.9548712,-0.10187025,哥，本9硕C9，结构风工程研究方向风理论+模拟，软件ansys，starccm+，of，有什么推荐去的比较好的cfd厂吗
0,-0.4138562,-0.07996172,哪个专业
0,-0.3747505,-0.068648994,哪个学校
0,-0.37712258,-0.048553552,哪个部门啊曝光出来，来个缩写也行
0,-0.46169198,0.32073593,哪些技能是AI无法替代的？
0,-0.41450313,-0.05705138,哪家公司的应届生行政专员28万年薪
0,0.005627854,-0.007556976,哪里抄来的？总裁名字都搞错了
0,0.0070349122,-0.005433687,哪里有课？
0,-1.2088242,-0.148493,哪里要的本科 你不是研究生都去不了的吧
0,-1.2546713,-0.100286424,哭了[捂脸R][捂脸R][捂脸R][捂脸R]之前没学ai就是我的报应
0,-0.5505026,-0.061695397,唉现在都挺难 好找吗
0,-0.8590822,-0.061825234,唉，就是被内推坑惨了。看在朋友的面子上过去，跟我保障很稳的.结果两年后，被裁员了[笑哭R]两人都很尴尬
2,-10.550782,-0.43471807,唉，虽然知道ai这东西不会学就是了，学完继续找个工作也不难但真的用了后会发现做出来的东西是没有任何之前做完设定的成就感的，就是纯流水线，有些人会说有钱赚不就行了，但总会有一些人跟我一样静下心来想想自己是因为什么进入这个行业的？如果当时的你面对的是现在这种ai生成出来的东西不错就下一个，下一个有问题就返工再生成改好后继续下一个的流水线工作你还会愿意进入这个行业么？
0,-1.6774197,0.2085392,唉，这么说，从当年我一选专业，就注定了我的未来，普通的家庭，普通的人，当然，说普通可能也是给自己贴金了
0,-1.3971282,-0.10926459,商业险，工作内容，晋升体系，劳动争议仲裁，开除时候的违约金（合同上得有）
0,-0.27093527,-0.03603674,啊哈，什么叫循环论证
0,-0.29441297,-0.032571677,啊啊啊啊这正是我想要的[合十R]功德无量了姐妹
0,-0.009598527,-0.0030591493,啊啊啊我没填内推
0,-0.72403955,-0.058245357,啊啊啊这个up主数据透视表真的讲的好好
0,-0.68736005,-0.13403839,啥专业的？本科北大吗？
0,-0.31206715,-0.054742612,啥学校
0,-0.25014058,-0.026547074,喜欢睡觉
0,-3.1130407,-0.27705964,嗯嗯就是三年➕读研一年 没苦硬吃 沉默成本巨大 以为自己能找个好工作弥补青春 后来发现也没什么太大作用 吃苦耐受力倒是提升不少
0,-2.5151722,-0.18369313,回复年级+专业，给大家推荐可以参加的竞赛，也可以回复年级+专业+问题，备赛的方法，大学的规划和技能等其他内容[害羞R][害羞R]
0,-0.04153188,-0.0036141507,回英国去创业么
0,-0.8221679,0.3733637,因为AI不能消费[笑哭R]
0,-0.49011743,0.061869062,因为女生多哈哈哈
0,-1.3469665,-0.013917695,因为很多人认知低下，以为难度高等于专业好
0,-3.4716792,-0.16745348,因为我是跨考 如果我以后要从事跨考的行业至少要3年的时间才能考证 并且要面料研三论文  考证 找工作三手抓 如果读在职沉没成本更高 还受“鄙视”
0,-3.2336304,-0.19832815,因为我知道自己没有读研的能力，所以我选择工作，早点为家里减轻负担[生气R]
0,-1.6252501,-0.020213626,因为真读过，你没读的时候感觉是别人在过河拆桥，你读了就知道句句都是肺腑之言[笑哭R]
2,-2.8968077,3.7504482,因为美国的ai只有灵魂没有载体，这个载体就是工业，这个世界始终是现实世界，人类不可能靠虚拟的东西存活
0,0.0,0.0,团结一致，共渡难关
0,-0.57860976,-0.09346463,国企还是私企
2,-2.7641973,0.3557205,国内一直是基础研究弱、应用研究强呀，而且 AI 应用很多是先在 B 端开花结果了，现在缺少 C 端的杀手级应用。今年 AI 眼镜有可能是个爆发年。
0,-0.28546497,-0.023226775,国内设计环境依托答辩💩快跑
0,-1.2335103,-0.14486222,国科到底什么意思呢，我做了个项目就叫国科，但是小红书也没搜到国科。我也是东师的
1,-4.658451,-0.19638456,国赛选手分享给你 千万不要用mbti或者类似的人格测试 因为这些测试只能作为测试 不能够证明我这类人格就是干这个工作的 如果非要用 可以用职业官网职业测试  你可以找一下
0,-0.0021608875,-0.002159441,国际商务
0,-0.8102182,-0.055910762,国际税务还行吧，我们公司开30k招，非上市公司
